GeneID	Symbol	EnsemblGeneID
533	ATP6V0B	ENSG00000117410
8704	B4GALT2	ENSG00000117411
149473	CCDC24	ENSG00000159214
6536	SLC6A9	ENSG00000196517
107984948	LOC107984948	ENSG00000230615
128209	KLF17	ENSG00000171872
105378952	KLF18	ENSG00000283039
55929	DMAP1	ENSG00000178028
79033	ERI3	ENSG00000117419
100874278	ERI3-IT1	ENSG00000233602
55182	RNF220	ENSG00000187147
100847089	MIR5584	ENSG00000263381
79639	TMEM53	ENSG00000126106
339541	ARMH1	ENSG00000198520
26828	RNU5F-1	ENSG00000199377
26830	RNU5D-1	ENSG00000200169
11004	KIF2C	ENSG00000142945
6202	RPS8	ENSG00000142937
26811	SNORD55	ENSG00000264294
94161	SNORD46	ENSG00000200913
94162	SNORD38A	ENSG00000202031
94163	SNORD38B	ENSG00000281859
266675	BEST4	ENSG00000142959
1263	PLK3	ENSG00000173846
343521	DYNLT4	ENSG00000188396
149478	BTBD19	ENSG00000222009
8643	PTCH2	ENSG00000117425
8891	EIF2B3	ENSG00000070785
79654	HECTD3	ENSG00000126107
7389	UROD	ENSG00000126088
57643	ZSWIM5	ENSG00000162415
400752	LINC01144	ENSG00000281912
84842	HPDL	ENSG00000186603
4595	MUTYH	ENSG00000132781
114034	TOE1	ENSG00000132773
10420	TESK2	ENSG00000070759
126661	CCDC163	ENSG00000280670
25974	MMACHC	ENSG00000132763
5052	PRDX1	ENSG00000117450
10327	AKR1A1	ENSG00000117448
4678	NASP	ENSG00000132780
149483	CCDC17	ENSG00000159588
60313	GPBP1L1	ENSG00000159592
51249	TMEM69	ENSG00000159596
3652	IPP	ENSG00000197429
23139	MAST2	ENSG00000086015
110117499	P3R3URF-PIK3R3	ENSG00000278139
8503	PIK3R3	ENSG00000117461
101929626	LOC101929626	ENSG00000227857
10103	TSPAN1	ENSG00000117472
110117498	P3R3URF	ENSG00000250719
55624	POMGNT1	ENSG00000085998
541468	LURAP1	ENSG00000171357
8438	RAD54L	ENSG00000085999
10489	LRRC41	ENSG00000132128
7388	UQCRH	ENSG00000173660
387338	NSUN4	ENSG00000117481
2166	FAAH	ENSG00000117480
101929651	LINC01398	ENSG00000224863
127343	DMBX1	ENSG00000197587
105378696	TMEM275	ENSG00000282881
100507423	MKNK1-AS1	ENSG00000269956
148930	KNCN	ENSG00000162456
8569	MKNK1	ENSG00000079277
148932	MOB3C	ENSG00000142961
64756	ATPAF1	ENSG00000123472
374973	TEX38	ENSG00000186118
100130197	EFCAB14-AS1	ENSG00000228237
9813	EFCAB14	ENSG00000159658
1580	CYP4B1	ENSG00000142973
163720	CYP4Z2P	ENSG00000290456
1579	CYP4A11	ENSG00000187048
260293	CYP4X1	ENSG00000186377
199974	CYP4Z1	ENSG00000186160
284541	CYP4A22	ENSG00000162365
100874253	LINC00853	ENSG00000224805
10158	PDZK1IP1	ENSG00000162366
6886	TAL1	ENSG00000162367
6491	STIL	ENSG00000123473
51727	CMPK1	ENSG00000162368
2301	FOXE3	ENSG00000186790
84793	FOXD2-AS1	ENSG00000237424
2306	FOXD2	ENSG00000186564
107984953	LINC01738	ENSG00000227947
388630	TRABD2B	ENSG00000269113
200010	SLC5A9	ENSG00000117834
54558	SPATA6	ENSG00000132122
84871	AGBL4	ENSG00000186094
79656	BEND5	ENSG00000162373
101929721	AGBL4-AS1	ENSG00000230114
100874313	AGBL4-IT1	ENSG00000225623
1996	ELAVL4	ENSG00000162374
105378712	LINC02808	ENSG00000284696
63950	DMRTA2	ENSG00000142700
11124	FAF1	ENSG00000185104
1031	CDKN2C	ENSG00000123080
100616189	MIR4421	ENSG00000265538
102466656	MIR6500	ENSG00000275816
284546	C1orf185	ENSG00000204006
105378716	LINC01562	ENSG00000203356
26994	RNF11	ENSG00000123091
22996	TTC39A	ENSG00000085831
102724097	TTC39A-AS1	ENSG00000261664
2060	EPS15	ENSG00000085832
114883	OSBPL9	ENSG00000117859
4898	NRDC	ENSG00000078618
100313892	MIR761	ENSG00000283899
5865	RAB3B	ENSG00000169213
51060	TXNDC12	ENSG00000117862
112970	KTI12	ENSG00000198841
104355143	TXNDC12-AS1	ENSG00000228369
91408	BTF3L4	ENSG00000134717
9372	ZFYVE9	ENSG00000157077
200014	CC2D1B	ENSG00000154222
4998	ORC1	ENSG00000085840
84950	PRPF38A	ENSG00000134748
23318	TUT4	ENSG00000134744
2882	GPX7	ENSG00000116157
348378	SHISAL2A	ENSG00000182183
65260	COA7	ENSG00000162377
79699	ZYG11B	ENSG00000162378
440590	ZYG11A	ENSG00000203995
55268	ECHDC2	ENSG00000121310
6342	SCP2	ENSG00000116171
127435	PODN	ENSG00000174348
6512	SLC1A7	ENSG00000162383
1376	CPT2	ENSG00000157184
54987	CZIB	ENSG00000162384
4116	MAGOH	ENSG00000162385
100507564	MAGOH-DT	ENSG00000226754
7804	LRP8	ENSG00000157193
105378732	LRP8-DT	ENSG00000225675
163742	SLC25A3P1	ENSG00000236253
63948	DMRTB1	ENSG00000143006
148979	GLIS1	ENSG00000174332
55706	NDC1	ENSG00000058804
54432	YIPF1	ENSG00000058799
1733	DIO1	ENSG00000211452
51668	HSPB11	ENSG00000081870
115353	LRRC42	ENSG00000116212
388633	LDLRAD1	ENSG00000203985
9528	TMEM59	ENSG00000116209
127428	TCEANC2	ENSG00000116205
100616315	MIR4781	ENSG00000283749
200008	CDCP2	ENSG00000157211
606495	CYB5RL	ENSG00000215883
51253	MRPL37	ENSG00000116221
23648	SSBP3	ENSG00000157216
619518	SSBP3-AS1	ENSG00000198711
26027	ACOT11	ENSG00000162390
338094	FAM151A	ENSG00000162391
100527960	MROH7-TTC4	ENSG00000271723
374977	MROH7	ENSG00000184313
7268	TTC4	ENSG00000243725
25973	PARS2	ENSG00000162396
55001	TTC22	ENSG00000006555
163747	LEXM	ENSG00000162398
1718	DHCR24	ENSG00000116133
105378736	LOC105378736	ENSG00000284601
199964	TMEM61	ENSG00000143001
7809	BSND	ENSG00000162399
255738	PCSK9	ENSG00000169174
23358	USP24	ENSG00000162402
109729135	MIR4422HG	ENSG00000231090
100616272	MIR4422	ENSG00000265822
105378739	LINC01753	ENSG00000230250
105378738	LINC01755	ENSG00000233079
105378744	LINC01767	ENSG00000223956
8613	PLPP3	ENSG00000162407
5563	PRKAA2	ENSG00000162409
199920	FYB2	ENSG00000187889
731	C8A	ENSG00000157131
732	C8B	ENSG00000021852
1600	DAB1	ENSG00000173406
101926890	DAB1-AS1	ENSG00000226759
115209	OMA1	ENSG00000162600
4070	TACSTD2	ENSG00000184292
114803	MYSM1	ENSG00000162601
3725	JUN	ENSG00000177606
101926907	LOC101926907	ENSG00000234807
105378753	LINC02777	ENSG00000232453
729467	HSD52	ENSG00000224609
55277	FGGY	ENSG00000172456
100616409	MIR4711	ENSG00000266150
51361	HOOK1	ENSG00000134709
1573	CYP2J2	ENSG00000134716
127795	C1orf87	ENSG00000162598
105378763	LINC01748	ENSG00000226476
101926964	LOC101926964	ENSG00000231252
100996570	NFIA-AS2	ENSG00000237928
4774	NFIA	ENSG00000162599
645030	NFIA-AS1	ENSG00000237853
83941	TM2D1	ENSG00000162604
10207	PATJ	ENSG00000132849
100422902	MIR3116-1	ENSG00000263908
100422946	MIR3116-2	ENSG00000283690
54596	L1TD1	ENSG00000240563
163782	KANK4	ENSG00000132854
7398	USP1	ENSG00000162607
85440	DOCK7	ENSG00000116641
27329	ANGPTL3	ENSG00000132855
84938	ATG4C	ENSG00000125703
105378769	LINC01739	ENSG00000229537
199899	LINC00466	ENSG00000224209
100996301	FOXD3-AS1	ENSG00000230798
27022	FOXD3	ENSG00000187140
102464823	MIR6068	ENSG00000275836
29929	ALG6	ENSG00000088035
23421	ITGB3BP	ENSG00000142856
84455	EFCAB7	ENSG00000203965
5236	PGM1	ENSG00000079739
4919	ROR1	ENSG00000185483
101927034	ROR1-AS1	ENSG00000223949
148581	UBE2U	ENSG00000177414
57685	CACHD1	ENSG00000158966
100616338	MIR4794	ENSG00000264470
55225	RAVER2	ENSG00000162437
3716	JAK1	ENSG00000162434
101927084	LINC01359	ENSG00000226891
100500854	MIR3671	ENSG00000265996
406893	MIR101-1	ENSG00000199135
205	AK4	ENSG00000162433
9829	DNAJC6	ENSG00000116675
3953	LEPR	ENSG00000116678
54741	LEPROT	ENSG00000213625
5142	PDE4B	ENSG00000184588
101927139	PDE4B-AS1	ENSG00000227466
84251	SGIP1	ENSG00000118473
100422871	MIR3117	ENSG00000264720
200132	DYNLT5	ENSG00000152760
10022	INSL5	ENSG00000172410
79819	DNAI4	ENSG00000152763
57708	MIER1	ENSG00000198160
23169	SLC35D1	ENSG00000116704
400757	C1orf141	ENSG00000203963
149233	IL23R	ENSG00000162594
3595	IL12RB2	ENSG00000081985
26135	SERBP1	ENSG00000142864
102724481	LINC01702	ENSG00000235200
1647	GADD45A	ENSG00000116717
55970	GNG12	ENSG00000172380
100289178	GNG12-AS1	ENSG00000232284
9077	DIRAS3	ENSG00000162595
79971	WLS	ENSG00000116729
100302279	MIR1262	ENSG00000221203
6121	RPE65	ENSG00000116745
55635	DEPDC1	ENSG00000024526
101927220	DEPDC1-AS1	ENSG00000234264
105378785	LINC01707	ENSG00000223883
105378788	LINC01758	ENSG00000229639
57554	LRRC7	ENSG00000033122
5301	PIN1P1	ENSG00000229359
55631	LRRC40	ENSG00000066557
9295	SRSF11	ENSG00000116754
81573	ANKRD13C	ENSG00000118454
11147	HHLA3	ENSG00000197568
102724548	HHLA3-AS1	ENSG00000226088
1491	CTH	ENSG00000116761
101927244	LINC01788	ENSG00000229051
5733	PTGER3	ENSG00000050628
9406	ZRANB2	ENSG00000132485
406962	MIR186	ENSG00000207721
257194	NEGR1	ENSG00000172260
100852409	NEGR1-IT1	ENSG00000228853
105378798	LOC105378798	ENSG00000225087
101927295	LINC01360	ENSG00000233973
127255	LRRIQ3	ENSG00000162620
100526835	FPGT-TNNI3K	ENSG00000259030
8790	FPGT	ENSG00000254685
51086	TNNI3K	ENSG00000116783
105378803	LRRC53	ENSG00000162621
127254	ERICH3	ENSG00000178965
101927320	ERICH3-AS1	ENSG00000234497
1429	CRYZ	ENSG00000116791
127253	TYW3	ENSG00000162623
431707	LHX8	ENSG00000162624
204962	SLC44A5	ENSG00000137968
34	ACADM	ENSG00000117054
5876	RABGGTB	ENSG00000137955
692085	SNORD45C	ENSG00000206620
26805	SNORD45A	ENSG00000207241
26804	SNORD45B	ENSG00000201487
4438	MSH4	ENSG00000057468
127247	ASB17	ENSG00000154007
256435	ST6GALNAC3	ENSG00000184005
110806286	LINC02567	ENSG00000237552
81849	ST6GALNAC5	ENSG00000117069
102466995	MIR7156	ENSG00000276081
10026	PIGK	ENSG00000142892
26289	AK5	ENSG00000154027
26009	ZZZ3	ENSG00000036549
23032	USP33	ENSG00000077254
374986	MIGA1	ENSG00000180488
374987	NEXN-AS1	ENSG00000235927
91624	NEXN	ENSG00000162614
8880	FUBP1	ENSG00000162613
11080	DNAJB4	ENSG00000162616
54810	GIPC2	ENSG00000137960
149047	MGC27382	ENSG00000237413
5737	PTGFR	ENSG00000122420
10964	IFI44L	ENSG00000137959
10561	IFI44	ENSG00000137965
64123	ADGRL4	ENSG00000162618
101927412	LINC01781	ENSG00000234184
23266	ADGRL2	ENSG00000117114
101927434	LOC101927434	ENSG00000234953
103283057	LINC01362	ENSG00000230817
101927498	LINC01361	ENSG00000236268
101927587	LINC01725	ENSG00000233008
101927560	LOC101927560	ENSG00000233008
79739	TTLL7	ENSG00000137941
5567	PRKACB	ENSG00000142875
148418	SAMD13	ENSG00000203943
58511	DNASE2B	ENSG00000137976
80135	RPF1	ENSG00000117133
2787	GNG5	ENSG00000174021
100505741	SPATA1	ENSG00000122432
1486	CTBS	ENSG00000117151
439927	LINC01555	ENSG00000180869
117178	SSX2IP	ENSG00000117155
23566	LPAR3	ENSG00000171517
255231	MCOLN2	ENSG00000153898
55283	MCOLN3	ENSG00000055732
126820	DNAI3	ENSG00000162643
100616481	MIR4423	ENSG00000266110
84144	SYDE2	ENSG00000097096
148423	C1orf52	ENSG00000162642
8915	BCL10	ENSG00000142867
23576	DDAH1	ENSG00000153904
3491	CCN1	ENSG00000142871
54680	ZNHIT6	ENSG00000117174
255631	COL24A1	ENSG00000171502
57489	ODF2L	ENSG00000122417
102465842	MIR7856	ENSG00000278281
9635	CLCA2	ENSG00000137975
1179	CLCA1	ENSG00000016490
22802	CLCA4	ENSG00000016602
105378828	CLCA4-AS1	ENSG00000236915
9629	CLCA3P	ENSG00000291014
51100	SH3GLB1	ENSG00000097033
9403	SELENOF	ENSG00000183291
9653	HS2ST1	ENSG00000153936
339524	LINC01140	ENSG00000267272
101927844	LINC02801	ENSG00000284240
8543	LMO4	ENSG00000143013
100505768	LINC01364	ENSG00000227290
101927891	PKN2-AS1	ENSG00000237505
5586	PKN2	ENSG00000065243
2959	GTF2B	ENSG00000137947
56267	KYAT3	ENSG00000137944
494115	RBMXL1	ENSG00000213516
2635	GBP3	ENSG00000117226
2633	GBP1	ENSG00000117228
2634	GBP2	ENSG00000162645
388646	GBP7	ENSG00000213512
115361	GBP4	ENSG00000162654
115362	GBP5	ENSG00000154451
163351	GBP6	ENSG00000183347
400759	GBP1P1	ENSG00000290525
23507	LRRC8B	ENSG00000197147
84230	LRRC8C	ENSG00000171488
400761	LRRC8C-DT	ENSG00000231999
55144	LRRC8D	ENSG00000171492
284695	ZNF326	ENSG00000162664
109616984	SNORD3G	ENSG00000199666
343472	BARHL2	ENSG00000143032
105378853	LINC02609	ENSG00000233593
84146	ZNF644	ENSG00000122482
164045	HFM1	ENSG00000162669
8317	CDC7	ENSG00000097046
7049	TGFBR3	ENSG00000069702
676	BRDT	ENSG00000137948
253152	EPHX4	ENSG00000172031
646817	SETSIP	ENSG00000230667
284697	BTBD8	ENSG00000189195
388649	C1orf146	ENSG00000203910
11146	GLMN	ENSG00000174842
79871	RPAP2	ENSG00000122484
2672	GFI1	ENSG00000162676
7813	EVI5	ENSG00000067208
6125	RPL5	ENSG00000122406
388650	DIPK1A	ENSG00000154511
6083	SNORD21	ENSG00000206680
26782	SNORA66	ENSG00000207523
22823	MTF2	ENSG00000143033
50999	TMED5	ENSG00000117500
343099	CCDC18	ENSG00000122483
1810	DR1	ENSG00000117505
54874	FNBP1L	ENSG00000137942
8412	BCAR3	ENSG00000137936
100126348	MIR760	ENSG00000211575
30836	DNTTIP2	ENSG00000067334
2730	GCLM	ENSG00000023909
24	ABCA4	ENSG00000198691
9411	ARHGAP29	ENSG00000137962
107985092	ARHGAP29-AS1	ENSG00000226835
5825	ABCD3	ENSG00000117528
2152	F3	ENSG00000117525
101928079	SLC44A3-AS1	ENSG00000224081
100616321	MIR378G	ENSG00000263526
126969	SLC44A3	ENSG00000143036
1266	CNN3	ENSG00000117519
199857	ALG14	ENSG00000172339
101928098	ALG14-AS1	ENSG00000230427
148534	TLCD4	ENSG00000152078
100527978	TLCD4-RWDD3	ENSG00000271092
101928118	RWDD3-DT	ENSG00000226026
25950	RWDD3	ENSG00000122481
100996630	LINC01760	ENSG00000228504
440594	LINC01761	ENSG00000233907
100996635	LINC02607	ENSG00000228971
102723661	LINC02790	ENSG00000237435
101928241	LINC01787	ENSG00000231987
58155	PTBP2	ENSG00000117569
1806	DPYD	ENSG00000188641
100873932	DPYD-AS1	ENSG00000232878
100873933	DPYD-AS2	ENSG00000235777
400765	MIR137HG	ENSG00000225206
100616452	MIR2682	ENSG00000284247
406928	MIR137	ENSG00000284202
729987	LINC01776	ENSG00000226053
51375	SNX7	ENSG00000162627
163404	PLPPR5	ENSG00000117598
100129620	PLPPR5-AS1	ENSG00000232825
9890	PLPPR4	ENSG00000117600
101928270	LINC01708	ENSG00000224445
54873	PALMD	ENSG00000099260
391059	FRRS1	ENSG00000156869
178	AGL	ENSG00000162688
23443	SLC35A3	ENSG00000117620
64645	MFSD14A	ENSG00000156875
163786	SASS6	ENSG00000156876
54482	TRMT13	ENSG00000122435
127495	LRRC39	ENSG00000122477
1629	DBT	ENSG00000137992
8634	RTCA	ENSG00000137996
693138	MIR553	ENSG00000207750
8556	CDC14A	ENSG00000079335
54112	GPR88	ENSG00000181656
7412	VCAM1	ENSG00000162692
2135	EXTL2	ENSG00000162694
148867	SLC30A7	ENSG00000162695
51611	DPH5	ENSG00000117543
102606465	DPH5-DT	ENSG00000233184
101928334	LOC101928334	ENSG00000289355
1901	S1PR1	ENSG00000170989
104355286	LINC01307	ENSG00000231671
105378872	LINC01709	ENSG00000226715
118427	OLFM3	ENSG00000118733
1301	COL11A1	ENSG00000060718
101928436	RNPC3-DT	ENSG00000224613
55599	RNPC3	ENSG00000185946
280	AMY2B	ENSG00000240038
279	AMY2A	ENSG00000243480
276	AMY1A	ENSG00000237763
277	AMY1B	ENSG00000174876
278	AMY1C	ENSG00000187733
100129138	LOC100129138	ENSG00000215869
101928476	LINC01676	ENSG00000230768
55170	PRMT6	ENSG00000198890
22854	NTNG1	ENSG00000162631
10451	VAV3	ENSG00000134215
102465839	MIR7852	ENSG00000275455
100873946	VAV3-AS1	ENSG00000230489
29957	SLC25A24	ENSG00000085491
148545	NBPF4	ENSG00000196427
653149	NBPF6	ENSG00000186086
284611	EEIG2	ENSG00000162636
113802	HENMT1	ENSG00000162639
55119	PRPF38B	ENSG00000134186
163479	FNDC7	ENSG00000143107
6814	STXBP3	ENSG00000116266
254268	AKNAD1	ENSG00000162641
642864	SPATA42	ENSG00000203897
29899	GPSM2	ENSG00000121957
23155	CLCC1	ENSG00000121940
22911	WDR47	ENSG00000085433
6884	TAF13	ENSG00000197780
56900	TMEM167B	ENSG00000215717
677766	SCARNA2	ENSG00000278249
127003	CFAP276	ENSG00000179902
57535	ELAPOR1	ENSG00000116299
6301	SARS1	ENSG00000031698
1952	CELSR2	ENSG00000143126
84722	PSRC1	ENSG00000134222
343263	MYBPHL	ENSG00000221986
6272	SORT1	ENSG00000134243
5686	PSMA5	ENSG00000143106
284612	SYPL2	ENSG00000143028
127002	ATXN7L2	ENSG00000162650
284613	CYB561D1	ENSG00000174151
57463	AMIGO1	ENSG00000181754
83873	GPR61	ENSG00000156097
2773	GNAI3	ENSG00000065135
406974	MIR197	ENSG00000284443
2780	GNAT2	ENSG00000134183
271	AMPD2	ENSG00000116337
2948	GSTM4	ENSG00000168765
2946	GSTM2	ENSG00000213366
2944	GSTM1	ENSG00000134184
2949	GSTM5	ENSG00000134201
2947	GSTM3	ENSG00000134202
79574	EPS8L3	ENSG00000198758
1435	CSF1	ENSG00000184371
10768	AHCYL1	ENSG00000168710
85369	STRIP1	ENSG00000143093
257	ALX3	ENSG00000156150
104355139	LINC01397	ENSG00000258673
164153	UBL4B	ENSG00000186150
388662	SLC6A17	ENSG00000197106
105378897	SLC6A17-AS1	ENSG00000227091
3749	KCNC4	ENSG00000116396
440600	RBM15-AS1	ENSG00000227963
64783	RBM15	ENSG00000162775
9122	SLC16A4	ENSG00000168679
10542	LAMTOR5	ENSG00000134248
101410535	LAMTOR5-AS1	ENSG00000224699
84432	PROK1	ENSG00000143125
643160	CYMP	ENSG00000240194
440602	CYMP-AS1	ENSG00000235407
3744	KCNA10	ENSG00000143105
3737	KCNA2	ENSG00000177301
3738	KCNA3	ENSG00000177272
963	CD53	ENSG00000143119
55791	LRIF1	ENSG00000121931
128338	DRAM2	ENSG00000156171
10390	CEPT1	ENSG00000134255
79961	DENND2D	ENSG00000162777
1117	CHI3L2	ENSG00000064886
149620	CHIAP2	ENSG00000290764
27159	CHIA	ENSG00000134216
128344	PIFO	ENSG00000173947
441897	PGBP	ENSG00000290561
5016	OVGP1	ENSG00000085465
79084	WDR77	ENSG00000116455
515	ATP5PB	ENSG00000116459
128346	C1orf162	ENSG00000143110
57413	TMIGD3	ENSG00000121933
140	ADORA3	ENSG00000282608
5906	RAP1A	ENSG00000116473
55924	INKA2	ENSG00000197852
100506343	INKA2-AS1	ENSG00000227811
101928718	LOC101928718	ENSG00000284830
11218	DDX20	ENSG00000064703
3752	KCND3	ENSG00000171385
100874295	KCND3-IT1	ENSG00000232558
100873995	KCND3-AS1	ENSG00000237556
643355	LINC01750	ENSG00000231437
105378909	LINC02884	ENSG00000231246
55917	CTTNBP2NL	ENSG00000143079
100422976	MIR4256	ENSG00000283296
7482	WNT2B	ENSG00000134245
54879	ST7L	ENSG00000007341
829	CAPZA1	ENSG00000116489
4343	MOV10	ENSG00000155363
389	RHOC	ENSG00000155366
333926	PPM1J	ENSG00000155367
284467	TAFA3	ENSG00000184599
100996702	LINC01356	ENSG00000215866
6566	SLC16A1	ENSG00000155380
100506392	SLC16A1-AS1	ENSG00000226419
100996251	LRIG2-DT	ENSG00000238198
9860	LRIG2	ENSG00000198799
260425	MAGI3	ENSG00000081026
10745	PHTF1	ENSG00000116793
54665	RSBN1	ENSG00000081019
100287722	AP4B1-AS1	ENSG00000226167
26191	PTPN22	ENSG00000134242
440603	BCL2L15	ENSG00000188761
10717	AP4B1	ENSG00000134262
64858	DCLRE1B	ENSG00000118655
101928846	HIPK1-AS1	ENSG00000235527
204851	HIPK1	ENSG00000163349
56944	OLFML3	ENSG00000116774
148281	SYT6	ENSG00000134207
51592	TRIM33	ENSG00000197323
10286	BCAS2	ENSG00000116752
163259	DENND2C	ENSG00000175984
270	AMPD1	ENSG00000116748
4893	NRAS	ENSG00000213281
7812	CSDE1	ENSG00000009307
80143	SIKE1	ENSG00000052723
6847	SYCP1	ENSG00000198765
7252	TSHB	ENSG00000134200
10100	TSPAN2	ENSG00000134198
105378916	LINC01765	ENSG00000233730
112840934	NGF-AS1	ENSG00000228035
4803	NGF	ENSG00000134259
112268234	LOC112268234	ENSG00000287103
81839	VANGL1	ENSG00000173218
845	CASQ2	ENSG00000118729
4808	NHLH2	ENSG00000177551
101928995	LINC01649	ENSG00000228127
55356	SLC22A15	ENSG00000163393
126868	MAB21L3	ENSG00000173212
476	ATP1A1	ENSG00000163399
84852	ATP1A1-AS1	ENSG00000203865
101929023	LINC01762	ENSG00000233154
965	CD58	ENSG00000116815
100616384	MIR548AC	ENSG00000264419
3321	IGSF3	ENSG00000143061
100302117	MIR320B1	ENSG00000211543
388667	LINC02868	ENSG00000203864
914	CD2	ENSG00000116824
5738	PTGFRN	ENSG00000134247
9398	CD101	ENSG00000134256
101929099	CD101-AS1	ENSG00000236137
8458	TTF2	ENSG00000116830
100126331	MIR942	ENSG00000215930
80263	TRIM45	ENSG00000134253
79679	VTCN1	ENSG00000134258
104355292	LINC01525	ENSG00000235202
10905	MAN1A2	ENSG00000198162
100996263	TENT5C-DT	ENSG00000236866
54855	TENT5C	ENSG00000183508
54834	GDAP2	ENSG00000196505
10885	WDR3	ENSG00000065183
200162	SPAG17	ENSG00000155761
105378930	LOC105378930	ENSG00000287980
6913	TBX15	ENSG00000092607
105378933	LOC105378933	ENSG00000226172
10352	WARS2	ENSG00000116874
101929147	WARS2-AS1	ENSG00000231365
105378934	LINC01780	ENSG00000232650
51179	HAO2	ENSG00000116882
100874270	HAO2-IT1	ENSG00000230921
3284	HSD3B2	ENSG00000203859
3283	HSD3B1	ENSG00000203857
644242	LINC00622	ENSG00000260941
90874	ZNF697	ENSG00000143067
26227	PHGDH	ENSG00000092621
3158	HMGCS2	ENSG00000134240
83998	REG4	ENSG00000134193
11085	ADAM30	ENSG00000134249
4853	NOTCH2	ENSG00000134250
9554	SEC22B	ENSG00000265808
728841	NBPF8	ENSG00000270231
767846	PFN1P2	ENSG00000270392
101929796	NOTCH2NLR	ENSG00000286106
101060684	NBPF26	ENSG00000273136
101954277	RNVU1-19	ENSG00000275538
653505	PPIAL4A	ENSG00000263353
101954264	RNVU1-4	ENSG00000277610
101929798	PDE4DIPP4	ENSG00000290904
2210	FCGR1BP	ENSG00000291135
100996318	LOC100996318	ENSG00000233029
337875	H2BP1	ENSG00000291123
653820	FAM72B	ENSG00000188610
653464	SRGAP2C	ENSG00000171943
100873165	SRGAP2-AS1	ENSG00000230806
107985194	LINC02798	ENSG00000227082
647121	EMBP1	ENSG00000291141
101954269	RNVU1-17	ENSG00000207349
26863	RNVU1-18	ENSG00000206737
100132417	FCGR1CP	ENSG00000265531
440686	H3-7	ENSG00000273213
554282	FAM72C	ENSG00000263513
100996732	LINC02802	ENSG00000232527
730262	PPIAL4E	ENSG00000271567
101954267	RNVU1-15	ENSG00000207205
284565	NBPF15	ENSG00000266338
6063	RNVU1-2A	ENSG00000278099
728945	PPIAL4F	ENSG00000279782
645166	LSP1P5	ENSG00000288905
647135	SRGAP2B	ENSG00000196369
728833	FAM72D	ENSG00000215784
645142	PPIAL4D	ENSG00000289549
101954266	RNVU1-14	ENSG00000207501
100288142	NBPF20	ENSG00000162825
101929780	NBPF25P	ENSG00000291005
653519	GPR89A	ENSG00000117262
5174	PDZK1	ENSG00000174827
11126	CD160	ENSG00000117281
27246	RNF115	ENSG00000265491
10623	POLR3C	ENSG00000186141
200035	NUDT17	ENSG00000186364
10401	PIAS3	ENSG00000131788
102466191	MIR6736	ENSG00000278549
148741	ANKRD35	ENSG00000198483
8515	ITGA10	ENSG00000143127
8799	PEX11B	ENSG00000131779
114814	GNRHR2	ENSG00000211451
9939	RBM8A	ENSG00000265241
105371260	LIX1L-AS1	ENSG00000234222
128077	LIX1L	ENSG00000271601
84265	POLR3GL	ENSG00000121851
284615	ANKRD34A	ENSG00000272031
10628	TXNIP	ENSG00000265972
148738	HJV	ENSG00000168509
101954276	RNVU1-6	ENSG00000201558
100132406	NBPF10	ENSG00000271425
388677	NOTCH2NLA	ENSG00000264343
105371242	PPIAL4H	ENSG00000270339
149013	NBPF12	ENSG00000268043
101447996	RNVU1-8	ENSG00000286172
5565	PRKAB2	ENSG00000131791
9557	CHD1L	ENSG00000131778
2330	FMO5	ENSG00000131781
100289211	LINC00624	ENSG00000278811
607	BCL9	ENSG00000116128
51205	ACP6	ENSG00000162836
2702	GJA5	ENSG00000265107
2703	GJA8	ENSG00000121634
51463	GPR89B	ENSG00000188092
26864	RNVU1-7	ENSG00000206585
200030	NBPF11	ENSG00000263956
100505824	LINC02805	ENSG00000232265
101927468	LOC101927468	ENSG00000227733
100847044	MIR5087	ENSG00000283676
101954273	RNVU1-1	ENSG00000207340
102466225	MIR6077	ENSG00000278596
100132057	PDE4DIPP6	ENSG00000291232
101954272	RNVU1-3	ENSG00000201183
388685	LINC01138	ENSG00000274020
644591	PPIAL4G	ENSG00000236334
25832	NBPF14	ENSG00000270629
100996763	NOTCH2NLB	ENSG00000286019
440672	NUDT4B	ENSG00000177144
9659	PDE4DIP	ENSG00000178104
400818	NBPF9	ENSG00000269713
100996717	NOTCH2NLC	ENSG00000286219
101060226	NBPF19	ENSG00000271383
653598	PPIAL4C	ENSG00000288867
57234	LINC00869	ENSG00000291158
2209	FCGR1A	ENSG00000150337
440689	H2BC18	ENSG00000203814
653604	H3C13	ENSG00000183598
8370	H4C14	ENSG00000270882
126961	H3C14	ENSG00000203811
8337	H2AC18	ENSG00000288825
337873	H2BC20P	ENSG00000261716
723790	H2AC19	ENSG00000288859
333932	H3C15	ENSG00000203852
554313	H4C15	ENSG00000270276
8349	H2BC21	ENSG00000184678
8338	H2AC20	ENSG00000184260
317772	H2AC21	ENSG00000184270
51027	BOLA1	ENSG00000178096
9900	SV2A	ENSG00000159164
10262	SF3B4	ENSG00000143368
10903	MTMR11	ENSG00000014914
56957	OTUD7B	ENSG00000264522
11311	VPS45	ENSG00000136631
51177	PLEKHO1	ENSG00000023902
81611	ANP32E	ENSG00000143401
23632	CA14	ENSG00000118298
